sensor ts value
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-18 03:41:53" 9990
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-19 03:43:48" 9991
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-20 03:42:52" 9990
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-21 03:41:43" 9981
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-22 03:40:39" 9985
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-24 03:42:13" 9990
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-25 03:42:55" 9990
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-26 03:44:04" 9989
/qct/qexa-20/cocos/calibration/QB3/fidelity_1qb_gates_averaged "2025-08-27 03:42:36" 9989
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-02 03:42:59" 9667
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-03 03:42:23" 9727
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-04 03:38:59" 9692
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-05 03:41:59" 9652
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-06 03:37:10" 9747
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-07 03:42:43" 9702
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-08 03:42:11" 9725
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-09 03:43:21" 9730
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-10 03:39:56" 9722
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-11 03:41:53" 9782
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-12 03:39:59" 9752
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-13 03:42:04" 9732
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-14 03:42:10" 9757
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-15 03:40:35" 9697
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-16 03:42:20" 9742
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-17 03:41:45" 9717
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-18 03:41:53" 9717
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-19 03:43:48" 9657
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-20 03:42:52" 9730
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-21 03:41:43" 9662
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-22 03:40:39" 9672
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-24 03:42:13" 9707
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-25 03:42:55" 9770
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-26 03:44:04" 9722
/qct/qexa-20/cocos/calibration/QB3/single_shot_readout_fidelity "2025-08-27 03:42:36" 9742
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-02 03:42:59" 30889
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-03 03:42:23" 26085
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-04 03:38:59" 33757
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-05 03:41:59" 33692
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-06 03:37:10" 28986
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-07 03:42:43" 28592
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-08 03:42:11" 27052
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-09 03:43:21" 32064
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-10 03:39:56" 33291
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-11 03:41:53" 18995
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-12 03:39:59" 27282
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-13 03:42:04" 27561
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-14 03:42:10" 20124
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-15 03:40:35" 30794
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-16 03:42:20" 30887
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-17 03:41:45" 29197
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-18 03:41:53" 46148
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-19 03:43:48" 38892
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-20 03:42:52" 40899
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-21 03:41:43" 27561
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-22 03:40:39" 32358
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-24 03:42:13" 42219
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-25 03:42:55" 30516
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-26 03:44:04" 30882
/qct/qexa-20/cocos/calibration/QB3/t1_time "2025-08-27 03:42:36" 29713
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-02 03:42:59" 15902
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-03 03:42:23" 16215
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-04 03:38:59" 16914
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-05 03:41:59" 18120
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-06 03:37:10" 14264
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-07 03:42:43" 16260
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-08 03:42:11" 17167
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-09 03:43:21" 16772
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-10 03:39:56" 16963
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-11 03:41:53" 14460
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-12 03:39:59" 16630
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-13 03:42:04" 15965
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-14 03:42:10" 11756
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-15 03:40:35" 17277
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-16 03:42:20" 17377
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-17 03:41:45" 16603
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-18 03:41:53" 19297
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-19 03:43:48" 17711
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-20 03:42:52" 17862
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-21 03:41:43" 11090
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-22 03:40:39" 13258
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-24 03:42:13" 19495
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-25 03:42:55" 15659
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-26 03:44:04" 15685
/qct/qexa-20/cocos/calibration/QB3/t2_echo_time "2025-08-27 03:42:36" 17247
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-02 03:42:59" 5680
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-03 03:42:23" 5931
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-04 03:38:59" 5502
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-05 03:41:59" 5409
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-06 03:37:10" 4699
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-07 03:42:43" 5490
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-08 03:42:11" 5001
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-09 03:43:21" 5288
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-10 03:39:56" 5296
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-11 03:41:53" 5285
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-12 03:39:59" 4991
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-13 03:42:04" 4809
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-14 03:42:10" 4456
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-15 03:40:35" 4853
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-16 03:42:20" 4970
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-17 03:41:45" 5405
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-18 03:41:53" 5901
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-19 03:43:48" 5656
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-20 03:42:52" 5000
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-21 03:41:43" 3625
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-22 03:40:39" 4216
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-24 03:42:13" 4777
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-25 03:42:55" 4656
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-26 03:44:04" 4825
/qct/qexa-20/cocos/calibration/QB3/t2_time "2025-08-27 03:42:36" 4926
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-02 03:42:59" 560
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-03 03:42:23" 450
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-04 03:38:59" 600
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-05 03:41:59" 415
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-06 03:37:10" 470
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-07 03:42:43" 455
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-08 03:42:11" 610
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-09 03:43:21" 465
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-10 03:39:56" 585
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-11 03:41:53" 495
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-12 03:39:59" 650
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-13 03:42:04" 425
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-14 03:42:10" 1780
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-15 03:40:35" 480
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-16 03:42:20" 495
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-17 03:41:45" 565
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-18 03:41:53" 520
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-19 03:43:48" 425
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-20 03:42:52" 354
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-21 03:41:43" 645
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-22 03:40:39" 390
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-24 03:42:13" 440
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-25 03:42:55" 285
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-26 03:44:04" 470
/qct/qexa-20/cocos/calibration/QB4/error_0_1 "2025-08-27 03:42:36" 395
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-02 03:42:59" 485
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-03 03:42:23" 709
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-04 03:38:59" 570
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-05 03:41:59" 550
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-06 03:37:10" 640
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-07 03:42:43" 704
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-08 03:42:11" 555
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-09 03:43:21" 600
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-10 03:39:56" 555
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-11 03:41:53" 625
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-12 03:39:59" 725
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-13 03:42:04" 550
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-14 03:42:10" 3829
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-15 03:40:35" 440
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-16 03:42:20" 625
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-17 03:41:45" 625
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-18 03:41:53" 495
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-19 03:43:48" 570
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-20 03:42:52" 810
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-21 03:41:43" 485
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-22 03:40:39" 670
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-24 03:42:13" 525
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-25 03:42:55" 530
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-26 03:44:04" 495
/qct/qexa-20/cocos/calibration/QB4/error_1_0 "2025-08-27 03:42:36" 590
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-02 03:42:59" 9990
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-03 03:42:23" 9990
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-04 03:38:59" 9992
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-05 03:41:59" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-06 03:37:10" 9992
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-07 03:42:43" 9989
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-08 03:42:11" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-09 03:43:21" 9989
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-10 03:39:56" 9992
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-11 03:41:53" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-12 03:39:59" 9989
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-13 03:42:04" 9992
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-14 03:42:10" 9928
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-15 03:40:35" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-16 03:42:20" 9990
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-17 03:41:45" 9990
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-18 03:41:53" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-19 03:43:48" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-20 03:42:52" 9988
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-21 03:41:43" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-22 03:40:39" 9988
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-24 03:42:13" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-25 03:42:55" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-26 03:44:04" 9991
/qct/qexa-20/cocos/calibration/QB4/fidelity_1qb_gates_averaged "2025-08-27 03:42:36" 9992
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-02 03:42:59" 9477
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-03 03:42:23" 9419
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-04 03:38:59" 9415
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-05 03:41:59" 9517
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-06 03:37:10" 9445
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-07 03:42:43" 9419
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-08 03:42:11" 9417
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-09 03:43:21" 9467
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-10 03:39:56" 9430
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-11 03:41:53" 9440
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-12 03:39:59" 9312
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-13 03:42:04" 9512
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-14 03:42:10" 7195
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-15 03:40:35" 9540
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-16 03:42:20" 9440
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-17 03:41:45" 9405
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-18 03:41:53" 9492
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-19 03:43:48" 9502
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-20 03:42:52" 9417
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-21 03:41:43" 9434
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-22 03:40:39" 9469
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-24 03:42:13" 9517
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-25 03:42:55" 9592
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-26 03:44:04" 9517
/qct/qexa-20/cocos/calibration/QB4/single_shot_readout_fidelity "2025-08-27 03:42:36" 9507
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-02 03:42:59" 47238
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-03 03:42:23" 38544
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-04 03:38:59" 55485
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-05 03:41:59" 41791
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-06 03:37:10" 35597
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-07 03:42:43" 52960
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-08 03:42:11" 51381
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-09 03:43:21" 44998
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-10 03:39:56" 52809
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-11 03:41:53" 54757
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-12 03:39:59" 46443
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-13 03:42:04" 54787
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-14 03:42:10" 53502
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-15 03:40:35" 53963
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-16 03:42:20" 36731
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-17 03:41:45" 35313
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-18 03:41:53" 33390
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-19 03:43:48" 44519
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-20 03:42:52" 40179
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-21 03:41:43" 41805
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-22 03:40:39" 40467
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-24 03:42:13" 31431
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-25 03:42:55" 30954
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-26 03:44:04" 38538
/qct/qexa-20/cocos/calibration/QB4/t1_time "2025-08-27 03:42:36" 40626
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-02 03:42:59" 16754
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-03 03:42:23" 16366
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-04 03:38:59" 17234
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-05 03:41:59" 14640
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-06 03:37:10" 16625
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-07 03:42:43" 16763
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-08 03:42:11" 17671
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-09 03:43:21" 16449
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-10 03:39:56" 17686
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-11 03:41:53" 16209
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-12 03:39:59" 16802
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-13 03:42:04" 17679
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-14 03:42:10" 17839
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-15 03:40:35" 18587
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-16 03:42:20" 14689
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-17 03:41:45" 15290
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-18 03:41:53" 15186
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-19 03:43:48" 15948
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-20 03:42:52" 16156
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-21 03:41:43" 16960
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-22 03:40:39" 15899
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-24 03:42:13" 14483
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-25 03:42:55" 15111
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-26 03:44:04" 15069
/qct/qexa-20/cocos/calibration/QB4/t2_echo_time "2025-08-27 03:42:36" 15918
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-02 03:42:59" 2733
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-03 03:42:23" 2751
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-04 03:38:59" 2765
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-05 03:41:59" 2813
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-06 03:37:10" 2784
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-07 03:42:43" 2752
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-08 03:42:11" 2765
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-09 03:43:21" 2673
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-10 03:39:56" 2791
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-11 03:41:53" 2650
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-12 03:39:59" 2812
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-13 03:42:04" 2775
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-14 03:42:10" 2267
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-15 03:40:35" 2746
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-16 03:42:20" 2714
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-17 03:41:45" 2618
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-18 03:41:53" 2672
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-19 03:43:48" 2719
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-20 03:42:52" 2807
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-21 03:41:43" 2820
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-22 03:40:39" 2766
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-24 03:42:13" 2818
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-25 03:42:55" 2771
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-26 03:44:04" 2776
/qct/qexa-20/cocos/calibration/QB4/t2_time "2025-08-27 03:42:36" 2783
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-02 03:42:59" 290
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-03 03:42:23" 195
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-04 03:38:59" 235
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-05 03:41:59" 165
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-06 03:37:10" 135
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-07 03:42:43" 225
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-08 03:42:11" 180
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-09 03:43:21" 160
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-10 03:39:56" 140
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-11 03:41:53" 170
/qct/qexa-20/cocos/calibration/QB5/error_0_1 "2025-08-12 03:39:59" 245
